contador,fecha,hora,temperatura_ambiente,temperatura_lata
-23190,21-6-2019,12:47:40,36.17,38.75
-23189,21-6-2019,12:47:42,36.66,38.81
-23188,21-6-2019,12:47:44,36.66,38.81
-23187,21-6-2019,12:47:46,36.66,38.75
-23186,21-6-2019,12:47:48,36.66,38.75
-23185,21-6-2019,12:47:50,36.66,38.75
-23184,21-6-2019,12:47:51,36.66,38.75
-23183,21-6-2019,12:47:53,36.66,38.81
-23182,21-6-2019,12:47:55,37.15,38.75
-23181,21-6-2019,12:47:57,37.15,38.81
-23180,21-6-2019,12:47:59,37.15,38.81
-23179,21-6-2019,12:48:0,37.15,38.75
-23178,21-6-2019,12:48:2,37.15,38.75
-23177,21-6-2019,12:48:4,37.15,38.81
-23176,21-6-2019,12:48:6,37.15,38.81
-23175,21-6-2019,12:48:8,36.66,38.75
-23174,21-6-2019,12:48:9,36.66,38.75
-23173,21-6-2019,12:48:11,37.15,38.75
-23172,21-6-2019,12:48:13,37.15,38.75
-23171,21-6-2019,12:48:15,37.15,38.75
-23170,21-6-2019,12:48:17,36.66,38.75
-23169,21-6-2019,12:48:18,36.66,38.75
-23168,21-6-2019,12:48:20,37.15,38.75
-23167,21-6-2019,12:48:22,36.66,38.75
-23166,21-6-2019,12:48:24,36.66,38.75
-23165,21-6-2019,12:48:26,36.66,38.75
-23164,21-6-2019,12:48:28,36.66,38.75
-23163,21-6-2019,12:48:29,36.66,38.75
-23162,21-6-2019,12:48:31,36.66,38.75
-23161,21-6-2019,12:48:33,36.66,38.69
-23160,21-6-2019,12:48:35,36.66,38.69
-23159,21-6-2019,12:48:37,36.17,38.69
-23158,21-6-2019,12:48:38,36.66,38.69
-23157,21-6-2019,12:48:40,36.66,38.69
-23156,21-6-2019,12:48:42,36.66,38.69
-23155,21-6-2019,12:48:44,36.66,38.69
-23154,21-6-2019,12:48:46,36.66,38.69
-23153,21-6-2019,12:48:47,36.66,38.69
-23152,21-6-2019,12:48:49,36.66,38.69
-23151,21-6-2019,12:48:51,36.66,38.69
-23150,21-6-2019,12:48:53,36.66,38.69
-23149,21-6-2019,12:48:55,36.66,38.69
-23148,21-6-2019,12:48:57,37.15,38.69
-23147,21-6-2019,12:48:58,37.15,38.69
-23146,21-6-2019,12:49:0,37.15,38.69
-23145,21-6-2019,12:49:2,37.15,38.69
-23144,21-6-2019,12:49:4,37.15,38.69
-23143,21-6-2019,12:49:6,37.15,38.69
-23142,21-6-2019,12:49:7,37.15,38.69
-23141,21-6-2019,12:49:9,37.15,38.69
-23140,21-6-2019,12:49:11,37.15,38.63
-23139,21-6-2019,12:49:13,37.15,38.63
-23138,21-6-2019,12:49:15,37.15,38.69
-23137,21-6-2019,12:49:16,37.15,38.63
-23136,21-6-2019,12:49:18,37.15,38.69
-23135,21-6-2019,12:49:20,37.15,38.69
-23134,21-6-2019,12:49:22,37.63,38.69
-23133,21-6-2019,12:49:24,37.15,38.63
-23132,21-6-2019,12:49:26,37.63,38.69
-23131,21-6-2019,12:49:27,37.63,38.69
-23130,21-6-2019,12:49:29,37.63,38.69
-23129,21-6-2019,12:49:31,37.63,38.69
-23128,21-6-2019,12:49:33,37.63,38.69
-23127,21-6-2019,12:49:35,37.63,38.69
-23126,21-6-2019,12:49:36,37.63,38.69
-23125,21-6-2019,12:49:38,37.63,38.69
-23124,21-6-2019,12:49:40,37.63,38.69
-23123,21-6-2019,12:49:42,37.63,38.69
-23122,21-6-2019,12:49:44,37.63,38.69
-23121,21-6-2019,12:49:45,37.63,38.69
-23120,21-6-2019,12:49:47,37.63,38.69
-23119,21-6-2019,12:49:49,37.63,38.69
-23118,21-6-2019,12:49:51,37.63,38.69
-23117,21-6-2019,12:49:53,37.63,38.75
-23116,21-6-2019,12:49:55,37.63,38.75
-23115,21-6-2019,12:49:56,37.15,38.69
-23114,21-6-2019,12:49:58,37.15,38.69
-23113,21-6-2019,12:50:0,37.15,38.75
-23112,21-6-2019,12:50:2,37.15,38.75
-23111,21-6-2019,12:50:4,37.15,38.75
-23110,21-6-2019,12:50:5,37.15,38.75
-23109,21-6-2019,12:50:7,36.66,38.75
-23108,21-6-2019,12:50:9,37.15,38.75
-23107,21-6-2019,12:50:11,36.66,38.75
-23106,21-6-2019,12:50:13,37.15,38.75
-23105,21-6-2019,12:50:14,37.15,38.75
-23104,21-6-2019,12:50:16,37.15,38.75
-23103,21-6-2019,12:50:18,36.66,38.75
-23102,21-6-2019,12:50:20,36.66,38.75
-23101,21-6-2019,12:50:22,36.66,38.75
-23100,21-6-2019,12:50:24,37.15,38.75
-23099,21-6-2019,12:50:25,36.66,38.75
-23098,21-6-2019,12:50:27,37.15,38.75
-23097,21-6-2019,12:50:29,37.15,38.75
-23096,21-6-2019,12:50:31,37.15,38.75
-23095,21-6-2019,12:50:33,37.15,38.75
-23094,21-6-2019,12:50:34,37.15,38.75
-23093,21-6-2019,12:50:36,36.66,38.75
-23092,21-6-2019,12:50:38,36.66,38.75
-23091,21-6-2019,12:50:40,37.15,38.75
-23090,21-6-2019,12:50:42,36.66,38.75
-23089,21-6-2019,12:50:43,37.15,38.75
-23088,21-6-2019,12:50:45,37.15,38.75
-23087,21-6-2019,12:50:47,36.66,38.75
-23086,21-6-2019,12:50:49,36.66,38.75
-23085,21-6-2019,12:50:51,36.66,38.69
-23084,21-6-2019,12:50:53,37.15,38.69
-23083,21-6-2019,12:50:54,36.66,38.69
-23082,21-6-2019,12:50:56,36.66,38.69
-23081,21-6-2019,12:50:58,37.15,38.69
-23080,21-6-2019,12:51:0,37.15,38.69
-23079,21-6-2019,12:51:2,37.15,38.69
-23078,21-6-2019,12:51:3,37.15,38.69
-23077,21-6-2019,12:51:5,36.66,38.69
-23076,21-6-2019,12:51:7,37.15,38.75
-23075,21-6-2019,12:51:9,37.15,38.75
-23074,21-6-2019,12:51:11,36.66,38.75
-23073,21-6-2019,12:51:12,36.66,38.75
-23072,21-6-2019,12:51:14,37.15,38.75
-23071,21-6-2019,12:51:16,37.15,38.75
-23070,21-6-2019,12:51:18,36.66,38.75
-23069,21-6-2019,12:51:20,37.15,38.75
-23068,21-6-2019,12:51:22,36.66,38.75
-23067,21-6-2019,12:51:23,37.15,38.75
-23066,21-6-2019,12:51:25,37.15,38.75
-23065,21-6-2019,12:51:27,36.66,38.75
-23064,21-6-2019,12:51:29,37.15,38.75
-23063,21-6-2019,12:51:31,37.15,38.75
-23062,21-6-2019,12:51:32,37.15,38.75
-23061,21-6-2019,12:51:34,37.15,38.75
-23060,21-6-2019,12:51:36,37.15,38.75
-23059,21-6-2019,12:51:38,37.15,38.75
-23058,21-6-2019,12:51:40,37.15,38.75
-23057,21-6-2019,12:51:41,37.63,38.75
-23056,21-6-2019,12:51:43,37.63,38.81
-23055,21-6-2019,12:51:45,37.63,38.81
-23054,21-6-2019,12:51:47,37.63,38.75
-23053,21-6-2019,12:51:49,37.63,38.81
-23052,21-6-2019,12:51:51,37.63,38.75
-23051,21-6-2019,12:51:52,37.63,38.81
-23050,21-6-2019,12:51:54,37.63,38.81
-23049,21-6-2019,12:51:56,38.12,38.81
-23048,21-6-2019,12:51:58,38.12,38.81
-23047,21-6-2019,12:52:0,37.63,38.81
-23046,21-6-2019,12:52:1,37.63,38.81
-23045,21-6-2019,12:52:3,38.12,38.81
-23044,21-6-2019,12:52:5,37.63,38.81
-23043,21-6-2019,12:52:7,38.12,38.81
-23042,21-6-2019,12:52:9,38.12,38.81
-23041,21-6-2019,12:52:10,37.63,38.81
-23040,21-6-2019,12:52:12,38.12,38.81
-23039,21-6-2019,12:52:14,37.63,38.81
-23038,21-6-2019,12:52:16,38.12,38.81
-23037,21-6-2019,12:52:18,38.12,38.81
-23036,21-6-2019,12:52:20,38.12,38.81
-23035,21-6-2019,12:52:21,38.12,38.81
-23034,21-6-2019,12:52:23,37.63,38.81
-23033,21-6-2019,12:52:25,38.12,38.81
-23032,21-6-2019,12:52:27,38.12,38.81
-23031,21-6-2019,12:52:29,38.12,38.81
-23030,21-6-2019,12:52:30,38.12,38.81
-23029,21-6-2019,12:52:32,38.12,38.81
-23028,21-6-2019,12:52:34,38.12,38.81
-23027,21-6-2019,12:52:36,38.12,38.81
-23026,21-6-2019,12:52:38,38.12,38.81
-23025,21-6-2019,12:52:39,38.12,38.88
-23024,21-6-2019,12:52:41,38.12,38.88
-23023,21-6-2019,12:52:43,38.12,38.81
-23022,21-6-2019,12:52:45,38.61,38.81
-23021,21-6-2019,12:52:47,38.61,38.81
-23020,21-6-2019,12:52:49,38.61,38.81
-23019,21-6-2019,12:52:50,38.61,38.81
-23018,21-6-2019,12:52:52,38.61,38.81
-23017,21-6-2019,12:52:54,38.12,38.81
-23016,21-6-2019,12:52:56,38.12,38.81
-23015,21-6-2019,12:52:58,38.12,38.81
-23014,21-6-2019,12:52:59,38.12,38.81
-23013,21-6-2019,12:53:1,38.12,38.81
-23012,21-6-2019,12:53:3,38.12,38.81
-23011,21-6-2019,12:53:5,38.12,38.81
-23010,21-6-2019,12:53:7,38.12,38.81
-23009,21-6-2019,12:53:8,38.61,38.81
-23008,21-6-2019,12:53:10,38.61,38.88
-23007,21-6-2019,12:53:12,38.12,38.88
-23006,21-6-2019,12:53:14,38.12,38.88
-23005,21-6-2019,12:53:16,38.12,38.88
-23004,21-6-2019,12:53:18,38.61,38.88
-23003,21-6-2019,12:53:19,38.61,38.88
-23002,21-6-2019,12:53:21,38.61,38.88
-23001,21-6-2019,12:53:23,38.61,38.88
-23000,21-6-2019,12:53:25,38.61,38.88
-22999,21-6-2019,12:53:27,38.61,38.88
-22998,21-6-2019,12:53:28,38.61,38.88
-22997,21-6-2019,12:53:30,38.61,38.88
-22996,21-6-2019,12:53:32,38.61,38.88
-22995,21-6-2019,12:53:34,38.61,38.88
-22994,21-6-2019,12:53:36,38.61,38.88
-22993,21-6-2019,12:53:37,39.10,38.88
-22992,21-6-2019,12:53:39,38.61,38.88
-22991,21-6-2019,12:53:41,39.10,38.88
-22990,21-6-2019,12:53:43,39.10,38.88
-22989,21-6-2019,12:53:45,38.61,38.88
-22988,21-6-2019,12:53:47,39.10,38.88
-22987,21-6-2019,12:53:48,39.10,38.88
-22986,21-6-2019,12:53:50,38.61,38.88
-22985,21-6-2019,12:53:52,38.61,38.88
-22984,21-6-2019,12:53:54,38.61,38.88
-22983,21-6-2019,12:53:56,39.10,38.88
-22982,21-6-2019,12:53:57,38.61,38.88
-22981,21-6-2019,12:53:59,38.61,38.88
-22980,21-6-2019,12:54:1,39.10,38.94
-22979,21-6-2019,12:54:3,38.61,38.88
-22978,21-6-2019,12:54:5,38.61,38.94
-22977,21-6-2019,12:54:6,38.61,38.88
-22976,21-6-2019,12:54:8,38.61,38.88
-22975,21-6-2019,12:54:10,38.61,38.94
-22974,21-6-2019,12:54:12,39.10,38.94
-22973,21-6-2019,12:54:14,38.61,38.94
-22972,21-6-2019,12:54:15,39.10,38.94
-22971,21-6-2019,12:54:17,39.10,38.94
-22970,21-6-2019,12:54:19,38.61,38.94
-22969,21-6-2019,12:54:21,38.61,38.94
-22968,21-6-2019,12:54:23,39.10,38.94
-22967,21-6-2019,12:54:25,39.10,38.94
-22966,21-6-2019,12:54:26,39.10,38.94
-22965,21-6-2019,12:54:28,39.10,38.94
-22964,21-6-2019,12:54:30,39.10,38.94
-22963,21-6-2019,12:54:32,38.61,38.94
-22962,21-6-2019,12:54:34,38.61,38.94
-22961,21-6-2019,12:54:35,38.61,38.94
-22960,21-6-2019,12:54:37,39.10,38.94
-22959,21-6-2019,12:54:39,38.61,38.94
-22958,21-6-2019,12:54:41,39.10,38.94
-22957,21-6-2019,12:54:43,38.61,38.94
-22956,21-6-2019,12:54:44,38.61,38.94
-22955,21-6-2019,12:54:46,38.61,38.88
-22954,21-6-2019,12:54:48,38.12,38.88
-22953,21-6-2019,12:54:50,38.61,38.94
-22952,21-6-2019,12:54:52,38.12,38.94
-22951,21-6-2019,12:54:54,38.12,38.88
-22950,21-6-2019,12:54:55,38.12,38.94
-22949,21-6-2019,12:54:57,38.12,38.88
-22948,21-6-2019,12:54:59,37.63,38.94
-22947,21-6-2019,12:55:1,38.12,38.88
-22946,21-6-2019,12:55:3,38.12,38.94
-22945,21-6-2019,12:55:4,38.12,38.94
-22944,21-6-2019,12:55:6,38.12,38.88
-22943,21-6-2019,12:55:8,37.63,38.88
-22942,21-6-2019,12:55:10,38.12,38.88
-22941,21-6-2019,12:55:12,38.12,38.94
-22940,21-6-2019,12:55:13,38.12,38.94
-22939,21-6-2019,12:55:15,38.12,38.94
-22938,21-6-2019,12:55:17,38.12,38.94
-22937,21-6-2019,12:55:19,37.63,38.94
-22936,21-6-2019,12:55:21,37.63,38.94
-22935,21-6-2019,12:55:23,37.63,38.94
-22934,21-6-2019,12:55:24,37.63,38.94
-22933,21-6-2019,12:55:26,37.63,38.94
-22932,21-6-2019,12:55:28,37.63,38.94
-22931,21-6-2019,12:55:30,37.63,38.94
-22930,21-6-2019,12:55:32,37.63,38.94
-22929,21-6-2019,12:55:33,37.63,38.94
-22928,21-6-2019,12:55:35,37.63,38.94
-22927,21-6-2019,12:55:37,37.15,38.88
-22926,21-6-2019,12:55:39,37.15,38.94
-22925,21-6-2019,12:55:41,37.15,38.94
-22924,21-6-2019,12:55:42,37.15,38.94
-22923,21-6-2019,12:55:44,37.15,38.94
-22922,21-6-2019,12:55:46,37.15,38.94
-22921,21-6-2019,12:55:48,37.15,38.88
-22920,21-6-2019,12:55:50,37.63,38.94
-22919,21-6-2019,12:55:52,37.15,38.94
-22918,21-6-2019,12:55:53,37.15,38.94
-22917,21-6-2019,12:55:55,37.15,38.94
-22916,21-6-2019,12:55:57,37.63,38.94
-22915,21-6-2019,12:55:59,37.63,38.94
-22914,21-6-2019,12:56:1,37.63,38.94
-22913,21-6-2019,12:56:2,37.63,38.94
-22912,21-6-2019,12:56:4,37.63,38.94
-22911,21-6-2019,12:56:6,37.15,38.94
-22910,21-6-2019,12:56:8,37.63,38.94
-22909,21-6-2019,12:56:10,37.15,38.94
-22908,21-6-2019,12:56:11,37.63,38.94
-22907,21-6-2019,12:56:13,37.15,38.94
-22906,21-6-2019,12:56:15,37.63,38.94
-22905,21-6-2019,12:56:17,37.15,38.94
-22904,21-6-2019,12:56:19,37.63,38.94
-22903,21-6-2019,12:56:21,37.63,38.94
-22902,21-6-2019,12:56:22,37.63,38.94
-22901,21-6-2019,12:56:24,37.63,38.94
-22900,21-6-2019,12:56:26,37.63,39.00
-22899,21-6-2019,12:56:28,37.63,38.94
-22898,21-6-2019,12:56:30,37.63,39.00
-22897,21-6-2019,12:56:31,38.12,39.00
-22896,21-6-2019,12:56:33,38.12,39.00
-22895,21-6-2019,12:56:35,38.12,39.00
-22894,21-6-2019,12:56:37,38.12,39.00
-22893,21-6-2019,12:56:39,37.63,39.00
-22892,21-6-2019,12:56:40,38.12,39.00
-22891,21-6-2019,12:56:42,37.63,39.00
-22890,21-6-2019,12:56:44,37.63,39.00
-22889,21-6-2019,12:56:46,38.12,39.00
-22888,21-6-2019,12:56:48,38.12,39.00
-22887,21-6-2019,12:56:50,38.12,39.00
-22886,21-6-2019,12:56:51,38.12,39.00
-22885,21-6-2019,12:56:53,37.63,39.00
-22884,21-6-2019,12:56:55,38.12,39.00
-22883,21-6-2019,12:56:57,38.12,39.00
-22882,21-6-2019,12:56:59,38.12,39.00
-22881,21-6-2019,12:57:0,37.63,39.00
-22880,21-6-2019,12:57:2,38.12,39.00
-22879,21-6-2019,12:57:4,38.12,39.00
-22878,21-6-2019,12:57:6,38.12,39.00
-22877,21-6-2019,12:57:8,38.12,39.06
-22876,21-6-2019,12:57:9,38.12,39.00
-22875,21-6-2019,12:57:11,38.12,39.06
-22874,21-6-2019,12:57:13,38.12,39.00
-22873,21-6-2019,12:57:15,38.61,39.00
-22872,21-6-2019,12:57:17,38.61,39.06
-22871,21-6-2019,12:57:19,38.12,39.06
-22870,21-6-2019,12:57:20,38.12,39.06
-22869,21-6-2019,12:57:22,38.12,39.06
-22868,21-6-2019,12:57:24,37.63,39.06
-22867,21-6-2019,12:57:26,38.12,39.06
-22866,21-6-2019,12:57:28,37.63,39.06
-22865,21-6-2019,12:57:29,37.63,39.06
-22864,21-6-2019,12:57:31,37.63,39.06
-22863,21-6-2019,12:57:33,37.63,39.06
-22862,21-6-2019,12:57:35,37.63,39.06
-22861,21-6-2019,12:57:37,37.63,39.06
-22860,21-6-2019,12:57:38,37.63,39.06
-22859,21-6-2019,12:57:40,38.12,39.06
-22858,21-6-2019,12:57:42,37.63,39.06
-22857,21-6-2019,12:57:44,37.63,39.13
-22856,21-6-2019,12:57:46,37.63,39.06
-22855,21-6-2019,12:57:48,37.63,39.13
-22854,21-6-2019,12:57:49,37.63,39.06
-22853,21-6-2019,12:57:51,37.63,39.06
-22852,21-6-2019,12:57:53,37.63,39.13
-22851,21-6-2019,12:57:55,37.63,39.13
-22850,21-6-2019,12:57:57,37.15,39.06
-22849,21-6-2019,12:57:58,37.63,39.06
-22848,21-6-2019,12:58:0,37.15,39.06
-22847,21-6-2019,12:58:2,37.15,39.06
-22846,21-6-2019,12:58:4,37.15,39.06
-22845,21-6-2019,12:58:6,37.63,39.06
-22844,21-6-2019,12:58:7,37.15,39.06
-22843,21-6-2019,12:58:9,37.63,39.13
-22842,21-6-2019,12:58:11,37.63,39.06
-22841,21-6-2019,12:58:13,37.63,39.06
-22840,21-6-2019,12:58:15,37.63,39.13
-22839,21-6-2019,12:58:17,37.63,39.13
-22838,21-6-2019,12:58:18,37.63,39.13
-22837,21-6-2019,12:58:20,37.63,39.13
-22836,21-6-2019,12:58:22,37.63,39.13
-22835,21-6-2019,12:58:24,37.63,39.13
-22834,21-6-2019,12:58:26,38.12,39.13
-22833,21-6-2019,12:58:27,37.63,39.13
-22832,21-6-2019,12:58:29,38.12,39.13
-22831,21-6-2019,12:58:31,38.12,39.13
-22830,21-6-2019,12:58:33,37.63,39.13
-22829,21-6-2019,12:58:35,37.63,39.13
-22828,21-6-2019,12:58:36,37.63,39.13
-22827,21-6-2019,12:58:38,37.63,39.13
-22826,21-6-2019,12:58:40,37.63,39.13
-22825,21-6-2019,12:58:42,37.63,39.13
-22824,21-6-2019,12:58:44,37.63,39.13
-22823,21-6-2019,12:58:45,37.63,39.13
-22822,21-6-2019,12:58:47,37.63,39.13
-22821,21-6-2019,12:58:49,37.63,39.13
-22820,21-6-2019,12:58:51,37.63,39.13
-22819,21-6-2019,12:58:53,37.15,39.13
-22818,21-6-2019,12:58:55,37.15,39.13
-22817,21-6-2019,12:58:56,37.15,39.13
-22816,21-6-2019,12:58:58,37.15,39.13
-22815,21-6-2019,12:59:0,37.15,39.13
-22814,21-6-2019,12:59:2,37.15,39.13
-22813,21-6-2019,12:59:4,37.15,39.13
-22812,21-6-2019,12:59:5,37.15,39.13
-22811,21-6-2019,12:59:7,37.63,39.13
-22810,21-6-2019,12:59:9,37.15,39.13
-22809,21-6-2019,12:59:11,37.15,39.13
-22808,21-6-2019,12:59:13,37.15,39.13
-22807,21-6-2019,12:59:14,37.15,39.13
-22806,21-6-2019,12:59:16,37.15,39.13
-22805,21-6-2019,12:59:18,37.15,39.13
-22804,21-6-2019,12:59:20,37.15,39.13
-22803,21-6-2019,12:59:22,37.15,39.13
-22802,21-6-2019,12:59:24,37.15,39.13
-22801,21-6-2019,12:59:25,37.15,39.13
-22800,21-6-2019,12:59:27,36.66,39.13
-22799,21-6-2019,12:59:29,37.15,39.13
-22798,21-6-2019,12:59:31,37.15,39.13
-22797,21-6-2019,12:59:33,37.15,39.13
-22796,21-6-2019,12:59:34,36.66,39.13
-22795,21-6-2019,12:59:36,37.15,39.13
-22794,21-6-2019,12:59:38,36.66,39.13
-22793,21-6-2019,12:59:40,36.66,39.13
-22792,21-6-2019,12:59:42,37.15,39.13
-22791,21-6-2019,12:59:43,37.15,39.13
-22790,21-6-2019,12:59:45,37.15,39.19
-22789,21-6-2019,12:59:47,37.15,39.19
-22788,21-6-2019,12:59:49,37.15,39.19
-22787,21-6-2019,12:59:51,37.15,39.19
-22786,21-6-2019,12:59:53,37.15,39.19
-22785,21-6-2019,12:59:54,37.63,39.19
-22784,21-6-2019,12:59:56,37.63,39.19
-22783,21-6-2019,12:59:58,37.63,39.19
-22782,21-6-2019,13:0:0,37.63,39.19
-22781,21-6-2019,13:0:2,37.63,39.19
-22780,21-6-2019,13:0:3,37.63,39.19
-22779,21-6-2019,13:0:5,37.63,39.19
-22778,21-6-2019,13:0:7,37.63,39.19
-22777,21-6-2019,13:0:9,37.63,39.19
-22776,21-6-2019,13:0:11,37.63,39.19
-22775,21-6-2019,13:0:12,37.63,39.19
-22774,21-6-2019,13:0:14,37.63,39.19
-22773,21-6-2019,13:0:16,37.15,39.19
-22772,21-6-2019,13:0:18,37.63,39.19
-22771,21-6-2019,13:0:20,37.15,39.25
-22770,21-6-2019,13:0:22,37.63,39.25
-22769,21-6-2019,13:0:23,37.63,39.25
-22768,21-6-2019,13:0:25,37.63,39.25
-22767,21-6-2019,13:0:27,37.63,39.25
-22766,21-6-2019,13:0:29,37.63,39.25
-22765,21-6-2019,13:0:31,37.63,39.25
-22764,21-6-2019,13:0:32,37.15,39.25
-22763,21-6-2019,13:0:34,37.63,39.25
-22762,21-6-2019,13:0:36,37.63,39.25
-22761,21-6-2019,13:0:38,37.63,39.25
-22760,21-6-2019,13:0:40,37.63,39.25
-22759,21-6-2019,13:0:41,37.63,39.25
-22758,21-6-2019,13:0:43,37.63,39.25
-22757,21-6-2019,13:0:45,37.63,39.25
-22756,21-6-2019,13:0:47,37.63,39.25
-22755,21-6-2019,13:0:49,37.63,39.31
-22754,21-6-2019,13:0:51,37.63,39.25
-22753,21-6-2019,13:0:52,37.63,39.25
-22752,21-6-2019,13:0:54,37.63,39.25
-22751,21-6-2019,13:0:56,37.63,39.25
-22750,21-6-2019,13:0:58,37.63,39.25
-22749,21-6-2019,13:1:0,37.63,39.25
-22748,21-6-2019,13:1:1,37.63,39.25
-22747,21-6-2019,13:1:3,37.63,39.25
-22746,21-6-2019,13:1:5,37.63,39.25
-22745,21-6-2019,13:1:7,37.63,39.25
-22744,21-6-2019,13:1:9,37.63,39.25
-22743,21-6-2019,13:1:10,37.63,39.25
-22742,21-6-2019,13:1:12,37.63,39.25
-22741,21-6-2019,13:1:14,37.63,39.25
-22740,21-6-2019,13:1:16,38.12,39.25
-22739,21-6-2019,13:1:18,38.12,39.25
-22738,21-6-2019,13:1:20,38.12,39.25
-22737,21-6-2019,13:1:21,38.12,39.25
-22736,21-6-2019,13:1:23,38.12,39.25
-22735,21-6-2019,13:1:25,38.12,39.25
-22734,21-6-2019,13:1:27,37.63,39.25
-22733,21-6-2019,13:1:29,37.63,39.25
-22732,21-6-2019,13:1:30,37.63,39.25
-22731,21-6-2019,13:1:32,38.12,39.25
-22730,21-6-2019,13:1:34,37.63,39.25
-22729,21-6-2019,13:1:36,38.12,39.25
-22728,21-6-2019,13:1:38,38.12,39.25
-22727,21-6-2019,13:1:39,37.63,39.25
-22726,21-6-2019,13:1:41,38.12,39.25
-22725,21-6-2019,13:1:43,38.12,39.25
-22724,21-6-2019,13:1:45,38.12,39.25
-22723,21-6-2019,13:1:47,38.12,39.25
-22722,21-6-2019,13:1:48,38.12,39.25
-22721,21-6-2019,13:1:50,38.12,39.25
-22720,21-6-2019,13:1:52,38.12,39.25
-22719,21-6-2019,13:1:54,38.12,39.25
-22718,21-6-2019,13:1:56,38.12,39.25
-22717,21-6-2019,13:1:58,38.12,39.25
-22716,21-6-2019,13:1:59,38.12,39.25
-22715,21-6-2019,13:2:1,38.12,39.25
-22714,21-6-2019,13:2:3,38.12,39.31
-22713,21-6-2019,13:2:5,38.12,39.25
-22712,21-6-2019,13:2:7,38.12,39.25
-22711,21-6-2019,13:2:8,38.12,39.31
-22710,21-6-2019,13:2:10,38.61,39.31
-22709,21-6-2019,13:2:12,38.61,39.31
-22708,21-6-2019,13:2:14,38.61,39.31
-22707,21-6-2019,13:2:16,38.61,39.31
-22706,21-6-2019,13:2:17,38.61,39.31
-22705,21-6-2019,13:2:19,38.12,39.31
-22704,21-6-2019,13:2:21,38.12,39.31
-22703,21-6-2019,13:2:23,38.12,39.31
-22702,21-6-2019,13:2:25,38.12,39.31
-22701,21-6-2019,13:2:27,38.12,39.31
-22700,21-6-2019,13:2:28,38.12,39.31
-22699,21-6-2019,13:2:30,37.63,39.31
-22698,21-6-2019,13:2:32,38.12,39.31
-22697,21-6-2019,13:2:34,38.12,39.31
-22696,21-6-2019,13:2:36,38.12,39.31
-22695,21-6-2019,13:2:37,38.12,39.38
-22694,21-6-2019,13:2:39,38.12,39.31
-22693,21-6-2019,13:2:41,38.12,39.31
-22692,21-6-2019,13:2:43,38.12,39.38
-22691,21-6-2019,13:2:45,38.12,39.38
-22690,21-6-2019,13:2:47,38.12,39.38
-22689,21-6-2019,13:2:48,38.12,39.38
-22688,21-6-2019,13:2:50,38.12,39.31
-22687,21-6-2019,13:2:52,38.12,39.38
-22686,21-6-2019,13:2:54,38.12,39.38
-22685,21-6-2019,13:2:56,38.61,39.38
-22684,21-6-2019,13:2:57,38.61,39.38
-22683,21-6-2019,13:2:59,38.12,39.38
-22682,21-6-2019,13:3:1,38.61,39.38
-22681,21-6-2019,13:3:3,38.12,39.38
-22680,21-6-2019,13:3:5,38.61,39.38
-22679,21-6-2019,13:3:6,38.61,39.38
-22678,21-6-2019,13:3:8,38.61,39.38
-22677,21-6-2019,13:3:10,38.61,39.38
-22676,21-6-2019,13:3:12,38.61,39.38
-22675,21-6-2019,13:3:14,38.61,39.38
-22674,21-6-2019,13:3:16,38.61,39.38
-22673,21-6-2019,13:3:17,38.61,39.38
-22672,21-6-2019,13:3:19,38.61,39.38
-22671,21-6-2019,13:3:21,38.61,39.44
-22670,21-6-2019,13:3:23,38.61,39.44
-22669,21-6-2019,13:3:25,38.61,39.44
-22668,21-6-2019,13:3:26,38.61,39.44
-22667,21-6-2019,13:3:28,38.61,39.44
-22666,21-6-2019,13:3:30,38.61,39.44
-22665,21-6-2019,13:3:32,38.12,39.44
-22664,21-6-2019,13:3:34,38.61,39.44
-22663,21-6-2019,13:3:35,38.61,39.44
-22662,21-6-2019,13:3:37,38.61,39.50
-22661,21-6-2019,13:3:39,38.61,39.44
-22660,21-6-2019,13:3:41,38.61,39.44
-22659,21-6-2019,13:3:43,38.61,39.44
-22658,21-6-2019,13:3:45,38.61,39.50
-22657,21-6-2019,13:3:46,38.61,39.50
-22656,21-6-2019,13:3:48,38.61,39.44
-22655,21-6-2019,13:3:50,38.61,39.50
-22654,21-6-2019,13:3:52,39.10,39.50
-22653,21-6-2019,13:3:54,39.10,39.50
-22652,21-6-2019,13:3:55,39.10,39.50
-22651,21-6-2019,13:3:57,38.61,39.50
-22650,21-6-2019,13:3:59,38.61,39.50
-22649,21-6-2019,13:4:1,39.10,39.50
-22648,21-6-2019,13:4:3,38.61,39.50
-22647,21-6-2019,13:4:4,39.10,39.50
-22646,21-6-2019,13:4:6,38.61,39.50
-22645,21-6-2019,13:4:8,38.61,39.50
-22644,21-6-2019,13:4:10,38.61,39.50
-22643,21-6-2019,13:4:12,38.61,39.50
-22642,21-6-2019,13:4:13,38.12,39.50
-22641,21-6-2019,13:4:15,38.12,39.50
-22640,21-6-2019,13:4:17,38.12,39.50
-22639,21-6-2019,13:4:19,38.12,39.50
-22638,21-6-2019,13:4:21,38.12,39.50
-22637,21-6-2019,13:4:23,37.63,39.50
-22636,21-6-2019,13:4:24,37.63,39.50
-22635,21-6-2019,13:4:26,37.63,39.50
-22634,21-6-2019,13:4:28,37.63,39.50
-22633,21-6-2019,13:4:30,37.63,39.50
