contador,fecha,hora,temperatura
643,20-6-2019,15:49:36,38.38
644,20-6-2019,15:49:38,38.38
645,20-6-2019,15:49:39,38.44
646,20-6-2019,15:49:41,38.44
647,20-6-2019,15:49:43,38.44
648,20-6-2019,15:49:45,38.44
649,20-6-2019,15:49:47,38.44
650,20-6-2019,15:49:48,38.44
651,20-6-2019,15:49:50,38.44
652,20-6-2019,15:49:52,38.44
653,20-6-2019,15:49:54,38.44
654,20-6-2019,15:49:56,38.44
655,20-6-2019,15:49:57,38.44
656,20-6-2019,15:49:59,38.44
657,20-6-2019,15:50:1,38.44
658,20-6-2019,15:50:3,38.44
659,20-6-2019,15:50:5,38.44
660,20-6-2019,15:50:6,38.44
661,20-6-2019,15:50:8,38.44
662,20-6-2019,15:50:10,38.44
663,20-6-2019,15:50:12,38.44
664,20-6-2019,15:50:14,38.44
665,20-6-2019,15:50:16,38.44
666,20-6-2019,15:50:17,38.44
667,20-6-2019,15:50:19,38.44
668,20-6-2019,15:50:21,38.44
669,20-6-2019,15:50:23,38.44
670,20-6-2019,15:50:25,38.38
671,20-6-2019,15:50:26,38.38
672,20-6-2019,15:50:28,38.44
673,20-6-2019,15:50:30,38.44
674,20-6-2019,15:50:32,38.44
675,20-6-2019,15:50:34,38.44
676,20-6-2019,15:50:35,38.44
677,20-6-2019,15:50:37,38.44
678,20-6-2019,15:50:39,38.44
679,20-6-2019,15:50:41,38.44
680,20-6-2019,15:50:43,38.44
681,20-6-2019,15:50:44,38.44
682,20-6-2019,15:50:46,38.44
683,20-6-2019,15:50:48,38.5
684,20-6-2019,15:50:50,38.5
685,20-6-2019,15:50:52,38.5
686,20-6-2019,15:50:53,38.5
687,20-6-2019,15:50:55,38.5
688,20-6-2019,15:50:57,38.5
689,20-6-2019,15:50:59,38.5
690,20-6-2019,15:51:1,38.5
691,20-6-2019,15:51:2,38.5
692,20-6-2019,15:51:4,38.56
693,20-6-2019,15:51:6,38.56
694,20-6-2019,15:51:8,38.56
695,20-6-2019,15:51:10,38.56
696,20-6-2019,15:51:11,38.56
697,20-6-2019,15:51:13,38.56
698,20-6-2019,15:51:15,38.63
699,20-6-2019,15:51:17,38.63
700,20-6-2019,15:51:19,38.63
701,20-6-2019,15:51:20,38.63
702,20-6-2019,15:51:22,38.63
703,20-6-2019,15:51:24,38.63
704,20-6-2019,15:51:26,38.63
705,20-6-2019,15:51:28,38.69
706,20-6-2019,15:51:30,38.69
707,20-6-2019,15:51:31,38.69
708,20-6-2019,15:51:33,38.69
709,20-6-2019,15:51:35,38.69
710,20-6-2019,15:51:37,38.69
711,20-6-2019,15:51:39,38.69
712,20-6-2019,15:51:40,38.69
713,20-6-2019,15:51:42,38.69
714,20-6-2019,15:51:44,38.69
715,20-6-2019,15:51:46,38.69
716,20-6-2019,15:51:48,38.69
717,20-6-2019,15:51:49,38.69
718,20-6-2019,15:51:51,38.69
719,20-6-2019,15:51:53,38.69
720,20-6-2019,15:51:55,38.69
721,20-6-2019,15:51:57,38.69
722,20-6-2019,15:51:58,38.69
723,20-6-2019,15:52:0,38.69
724,20-6-2019,15:52:2,38.69
725,20-6-2019,15:52:4,38.69
726,20-6-2019,15:52:6,38.69
727,20-6-2019,15:52:7,38.69
728,20-6-2019,15:52:9,38.75
729,20-6-2019,15:52:11,38.69
730,20-6-2019,15:52:13,38.69
731,20-6-2019,15:52:15,38.75
732,20-6-2019,15:52:16,38.75
733,20-6-2019,15:52:18,38.75
734,20-6-2019,15:52:20,38.75
735,20-6-2019,15:52:22,38.75
736,20-6-2019,15:52:24,38.75
737,20-6-2019,15:52:26,38.75
738,20-6-2019,15:52:27,38.75
739,20-6-2019,15:52:29,38.75
740,20-6-2019,15:52:31,38.75
741,20-6-2019,15:52:33,38.75
742,20-6-2019,15:52:35,38.81
743,20-6-2019,15:52:36,38.81
744,20-6-2019,15:52:38,38.81
745,20-6-2019,15:52:40,38.81
746,20-6-2019,15:52:42,38.81
747,20-6-2019,15:52:44,38.81
748,20-6-2019,15:52:45,38.81
749,20-6-2019,15:52:47,38.81
750,20-6-2019,15:52:49,38.88
751,20-6-2019,15:52:51,38.88
752,20-6-2019,15:52:53,38.88
753,20-6-2019,15:52:54,38.88
754,20-6-2019,15:52:56,38.88
755,20-6-2019,15:52:58,38.88
756,20-6-2019,15:53:0,38.88
757,20-6-2019,15:53:2,38.88
758,20-6-2019,15:53:3,38.94
759,20-6-2019,15:53:5,38.94
760,20-6-2019,15:53:7,38.94
761,20-6-2019,15:53:9,38.94
762,20-6-2019,15:53:11,38.94
763,20-6-2019,15:53:12,38.94
764,20-6-2019,15:53:14,38.94
765,20-6-2019,15:53:16,39
766,20-6-2019,15:53:18,39
767,20-6-2019,15:53:20,39
768,20-6-2019,15:53:21,39
769,20-6-2019,15:53:23,39
770,20-6-2019,15:53:25,39
771,20-6-2019,15:53:27,39
772,20-6-2019,15:53:29,39
773,20-6-2019,15:53:30,39
774,20-6-2019,15:53:32,39.06
775,20-6-2019,15:53:34,39.06
776,20-6-2019,15:53:36,39.06
777,20-6-2019,15:53:38,39.06
778,20-6-2019,15:53:40,39.06
779,20-6-2019,15:53:41,39.06
780,20-6-2019,15:53:43,39.06
781,20-6-2019,15:53:45,39.13
782,20-6-2019,15:53:47,39.13
783,20-6-2019,15:53:49,39.13
784,20-6-2019,15:53:50,39.13
785,20-6-2019,15:53:52,39.13
786,20-6-2019,15:53:54,39.13
787,20-6-2019,15:53:56,39.13
788,20-6-2019,15:53:58,39.19
789,20-6-2019,15:53:59,39.19
790,20-6-2019,15:54:1,39.19
791,20-6-2019,15:54:3,39.19
792,20-6-2019,15:54:5,39.19
793,20-6-2019,15:54:7,39.19
794,20-6-2019,15:54:8,39.19
795,20-6-2019,15:54:10,39.19
796,20-6-2019,15:54:12,39.25
797,20-6-2019,15:54:14,39.25
798,20-6-2019,15:54:16,39.25
799,20-6-2019,15:54:17,39.25
800,20-6-2019,15:54:19,39.25
801,20-6-2019,15:54:21,39.25
802,20-6-2019,15:54:23,39.25
803,20-6-2019,15:54:25,39.31
804,20-6-2019,15:54:26,39.31
805,20-6-2019,15:54:28,39.31
806,20-6-2019,15:54:30,39.31
807,20-6-2019,15:54:32,39.31
808,20-6-2019,15:54:34,39.31
809,20-6-2019,15:54:35,39.31
810,20-6-2019,15:54:37,39.31
811,20-6-2019,15:54:39,39.38
812,20-6-2019,15:54:41,39.38
813,20-6-2019,15:54:43,39.38
814,20-6-2019,15:54:44,39.38
815,20-6-2019,15:54:46,39.38
816,20-6-2019,15:54:48,39.38
817,20-6-2019,15:54:50,39.38
818,20-6-2019,15:54:52,39.38
819,20-6-2019,15:54:54,39.38
820,20-6-2019,15:54:55,39.44
821,20-6-2019,15:54:57,39.44
822,20-6-2019,15:54:59,39.44
823,20-6-2019,15:55:1,39.44
824,20-6-2019,15:55:3,39.44
825,20-6-2019,15:55:4,39.44
826,20-6-2019,15:55:6,39.44
827,20-6-2019,15:55:8,39.5
828,20-6-2019,15:55:10,39.44
829,20-6-2019,15:55:12,39.5
830,20-6-2019,15:55:14,39.5
831,20-6-2019,15:55:16,39.5
832,20-6-2019,15:55:17,39.5
833,20-6-2019,15:55:19,39.5
834,20-6-2019,15:55:21,39.5
835,20-6-2019,15:55:23,39.5
836,20-6-2019,15:55:25,39.5
837,20-6-2019,15:55:26,39.56
838,20-6-2019,15:55:28,39.56
839,20-6-2019,15:55:30,39.56
840,20-6-2019,15:55:32,39.56
841,20-6-2019,15:55:34,39.56
842,20-6-2019,15:55:35,39.56
843,20-6-2019,15:55:37,39.56
844,20-6-2019,15:55:39,39.63
845,20-6-2019,15:55:41,39.56
846,20-6-2019,15:55:43,39.63
847,20-6-2019,15:55:44,39.63
848,20-6-2019,15:55:46,39.63
849,20-6-2019,15:55:48,39.63
850,20-6-2019,15:55:50,39.63
851,20-6-2019,15:55:52,39.63
852,20-6-2019,15:55:53,39.63
853,20-6-2019,15:55:55,39.63
854,20-6-2019,15:55:57,39.63
855,20-6-2019,15:55:59,39.63
856,20-6-2019,15:56:1,39.63
857,20-6-2019,15:56:3,39.63
858,20-6-2019,15:56:4,39.63
859,20-6-2019,15:56:6,39.63
860,20-6-2019,15:56:8,39.63
861,20-6-2019,15:56:10,39.69
862,20-6-2019,15:56:12,39.69
863,20-6-2019,15:56:13,39.69
864,20-6-2019,15:56:15,39.69
865,20-6-2019,15:56:17,39.69
866,20-6-2019,15:56:19,39.69
867,20-6-2019,15:56:21,39.69
868,20-6-2019,15:56:22,39.69
869,20-6-2019,15:56:24,39.69
870,20-6-2019,15:56:26,39.69
871,20-6-2019,15:56:28,39.69
872,20-6-2019,15:56:30,39.75
873,20-6-2019,15:56:31,39.75
874,20-6-2019,15:56:33,39.75
875,20-6-2019,15:56:35,39.75
876,20-6-2019,15:56:37,39.75
877,20-6-2019,15:56:39,39.75
878,20-6-2019,15:56:40,39.75
879,20-6-2019,15:56:42,39.75
880,20-6-2019,15:56:44,39.75
881,20-6-2019,15:56:46,39.75
882,20-6-2019,15:56:48,39.75
883,20-6-2019,15:56:50,39.75
884,20-6-2019,15:56:51,39.75
885,20-6-2019,15:56:53,39.75
886,20-6-2019,15:56:55,39.75
887,20-6-2019,15:56:57,39.75
888,20-6-2019,15:56:59,39.75
889,20-6-2019,15:57:0,39.75
890,20-6-2019,15:57:2,39.75
891,20-6-2019,15:57:4,39.75
892,20-6-2019,15:57:6,39.75
893,20-6-2019,15:57:8,39.75
894,20-6-2019,15:57:9,39.75
895,20-6-2019,15:57:11,39.81
896,20-6-2019,15:57:13,39.81
897,20-6-2019,15:57:15,39.81
898,20-6-2019,15:57:17,39.81
899,20-6-2019,15:57:18,39.81
900,20-6-2019,15:57:20,39.81
901,20-6-2019,15:57:22,39.81
902,20-6-2019,15:57:24,39.81
903,20-6-2019,15:57:26,39.81
904,20-6-2019,15:57:27,39.81
905,20-6-2019,15:57:29,39.81
906,20-6-2019,15:57:31,39.81
907,20-6-2019,15:57:33,39.81
908,20-6-2019,15:57:35,39.81
909,20-6-2019,15:57:37,39.81
910,20-6-2019,15:57:38,39.81
911,20-6-2019,15:57:40,39.81
912,20-6-2019,15:57:42,39.81
913,20-6-2019,15:57:44,39.88
914,20-6-2019,15:57:46,39.88
915,20-6-2019,15:57:47,39.88
916,20-6-2019,15:57:49,39.88
917,20-6-2019,15:57:51,39.88
918,20-6-2019,15:57:53,39.88
919,20-6-2019,15:57:55,39.88
920,20-6-2019,15:57:56,39.88
921,20-6-2019,15:57:58,39.88
922,20-6-2019,15:58:0,39.94
923,20-6-2019,15:58:2,39.94
924,20-6-2019,15:58:4,39.94
925,20-6-2019,15:58:5,39.94
926,20-6-2019,15:58:7,39.94
927,20-6-2019,15:58:9,39.94
928,20-6-2019,15:58:11,39.94
929,20-6-2019,15:58:13,39.94
930,20-6-2019,15:58:14,39.94
931,20-6-2019,15:58:16,39.94
932,20-6-2019,15:58:18,39.94
933,20-6-2019,15:58:20,39.94
934,20-6-2019,15:58:22,39.94
935,20-6-2019,15:58:24,39.94
936,20-6-2019,15:58:25,39.94
937,20-6-2019,15:58:27,39.94
938,20-6-2019,15:58:29,39.94
939,20-6-2019,15:58:31,39.94
940,20-6-2019,15:58:33,40
941,20-6-2019,15:58:34,40
942,20-6-2019,15:58:36,40
943,20-6-2019,15:58:38,39.94
944,20-6-2019,15:58:40,40
945,20-6-2019,15:58:42,40
946,20-6-2019,15:58:43,39.94
947,20-6-2019,15:58:45,39.94
948,20-6-2019,15:58:47,39.94
949,20-6-2019,15:58:49,39.94
950,20-6-2019,15:58:51,39.94
951,20-6-2019,15:58:52,39.94
952,20-6-2019,15:58:54,40
953,20-6-2019,15:58:56,40
954,20-6-2019,15:58:58,40
955,20-6-2019,15:59:0,40
956,20-6-2019,15:59:2,40
957,20-6-2019,15:59:3,40
958,20-6-2019,15:59:5,40
959,20-6-2019,15:59:7,40
960,20-6-2019,15:59:9,40
961,20-6-2019,15:59:11,40
962,20-6-2019,15:59:12,40
963,20-6-2019,15:59:14,40
964,20-6-2019,15:59:16,40
965,20-6-2019,15:59:18,40
966,20-6-2019,15:59:20,40
967,20-6-2019,15:59:21,40
968,20-6-2019,15:59:23,40.06
969,20-6-2019,15:59:25,40.06
970,20-6-2019,15:59:27,40.06
971,20-6-2019,15:59:29,40.06
972,20-6-2019,15:59:30,40.06
973,20-6-2019,15:59:32,40.06
974,20-6-2019,15:59:34,40.06
975,20-6-2019,15:59:36,40.06
976,20-6-2019,15:59:38,40.06
977,20-6-2019,15:59:39,40.06
978,20-6-2019,15:59:41,40.06
979,20-6-2019,15:59:43,40.06
980,20-6-2019,15:59:45,40.06
981,20-6-2019,15:59:47,40.06
982,20-6-2019,15:59:49,40.06
983,20-6-2019,15:59:50,40.06
984,20-6-2019,15:59:52,40.06
985,20-6-2019,15:59:54,40.06
986,20-6-2019,15:59:56,40.06
987,20-6-2019,15:59:58,40.06
988,20-6-2019,15:59:59,40.06
989,20-6-2019,16:0:1,40
990,20-6-2019,16:0:3,40.06
991,20-6-2019,16:0:5,40.06
992,20-6-2019,16:0:7,40.06
993,20-6-2019,16:0:8,40.06
994,20-6-2019,16:0:10,40.06
995,20-6-2019,16:0:12,40.06
996,20-6-2019,16:0:14,40.06
997,20-6-2019,16:0:16,40.06
998,20-6-2019,16:0:17,40.06
999,20-6-2019,16:0:19,40.06
1000,20-6-2019,16:0:21,40.06
1001,20-6-2019,16:0:23,40.06
1002,20-6-2019,16:0:25,40
1003,20-6-2019,16:0:26,40.06
1004,20-6-2019,16:0:28,40.06
1005,20-6-2019,16:0:30,40.06
1006,20-6-2019,16:0:32,40.06
1007,20-6-2019,16:0:34,40.06
1008,20-6-2019,16:0:35,40.06
1009,20-6-2019,16:0:37,40.06
1010,20-6-2019,16:0:39,40.06
1011,20-6-2019,16:0:41,40.06
1012,20-6-2019,16:0:43,40.06
1013,20-6-2019,16:0:45,40.06
1014,20-6-2019,16:0:46,40.06
1015,20-6-2019,16:0:48,40.06
1016,20-6-2019,16:0:50,40.06
1017,20-6-2019,16:0:52,40.06
1018,20-6-2019,16:0:54,40.13
1019,20-6-2019,16:0:55,40.06
1020,20-6-2019,16:0:57,40.13
1021,20-6-2019,16:0:59,40.13
1022,20-6-2019,16:1:1,40.13
1023,20-6-2019,16:1:3,40.13
1024,20-6-2019,16:1:4,40.13
1025,20-6-2019,16:1:6,40.13
1026,20-6-2019,16:1:8,40.13
1027,20-6-2019,16:1:10,40.13
1028,20-6-2019,16:1:12,40.13
1029,20-6-2019,16:1:13,40.13
1030,20-6-2019,16:1:15,40.13
1031,20-6-2019,16:1:17,40.13
1032,20-6-2019,16:1:19,40.13
1033,20-6-2019,16:1:21,40.19
1034,20-6-2019,16:1:22,40.19
1035,20-6-2019,16:1:24,40.19
1036,20-6-2019,16:1:26,40.19
1037,20-6-2019,16:1:28,40.19
1038,20-6-2019,16:1:30,40.19
1039,20-6-2019,16:1:32,40.19
1040,20-6-2019,16:1:33,40.19
1041,20-6-2019,16:1:35,40.19
1042,20-6-2019,16:1:37,40.19
1043,20-6-2019,16:1:39,40.19
1044,20-6-2019,16:1:41,40.19
1045,20-6-2019,16:1:42,40.19
1046,20-6-2019,16:1:44,40.19
1047,20-6-2019,16:1:46,40.19
1048,20-6-2019,16:1:48,40.19
1049,20-6-2019,16:1:50,40.19
1050,20-6-2019,16:1:51,40.19
1051,20-6-2019,16:1:53,40.19
1052,20-6-2019,16:1:55,40.19
1053,20-6-2019,16:1:57,40.19
1054,20-6-2019,16:1:59,40.19
1055,20-6-2019,16:2:0,40.19
1056,20-6-2019,16:2:2,40.19
1057,20-6-2019,16:2:4,40.19
1058,20-6-2019,16:2:6,40.19
1059,20-6-2019,16:2:8,40.19
1060,20-6-2019,16:2:10,40.19
1061,20-6-2019,16:2:11,40.19
1062,20-6-2019,16:2:13,40.19
1063,20-6-2019,16:2:15,40.19
1064,20-6-2019,16:2:17,40.19
1065,20-6-2019,16:2:19,40.25
1066,20-6-2019,16:2:20,40.19
1067,20-6-2019,16:2:22,40.19
1068,20-6-2019,16:2:24,40.25
1069,20-6-2019,16:2:26,40.19
1070,20-6-2019,16:2:28,40.25
1071,20-6-2019,16:2:29,40.25
1072,20-6-2019,16:2:31,40.25
1073,20-6-2019,16:2:33,40.25
1074,20-6-2019,16:2:35,40.25
1075,20-6-2019,16:2:37,40.25
1076,20-6-2019,16:2:38,40.25
1077,20-6-2019,16:2:40,40.25
1078,20-6-2019,16:2:42,40.25
1079,20-6-2019,16:2:44,40.25
1080,20-6-2019,16:2:46,40.25
1081,20-6-2019,16:2:47,40.25
1082,20-6-2019,16:2:49,40.25
1083,20-6-2019,16:2:51,40.25
1084,20-6-2019,16:2:53,40.25
1085,20-6-2019,16:2:55,40.25
1086,20-6-2019,16:2:57,40.25
1087,20-6-2019,16:2:58,40.25
1088,20-6-2019,16:3:0,40.25
1089,20-6-2019,16:3:2,40.25
1090,20-6-2019,16:3:4,40.25
1091,20-6-2019,16:3:6,40.25
1092,20-6-2019,16:3:7,40.25
1093,20-6-2019,16:3:9,40.25
1094,20-6-2019,16:3:11,40.25
1095,20-6-2019,16:3:13,40.25
1096,20-6-2019,16:3:15,40.25
1097,20-6-2019,16:3:16,40.25
1098,20-6-2019,16:3:18,40.25
1099,20-6-2019,16:3:20,40.25
1100,20-6-2019,16:3:22,40.25
1101,20-6-2019,16:3:24,40.25
1102,20-6-2019,16:3:25,40.25
1103,20-6-2019,16:3:27,40.25
1104,20-6-2019,16:3:29,40.25
1105,20-6-2019,16:3:31,40.25
1106,20-6-2019,16:3:33,40.25
1107,20-6-2019,16:3:34,40.31
1108,20-6-2019,16:3:36,40.25
1109,20-6-2019,16:3:38,40.31
1110,20-6-2019,16:3:40,40.31
1111,20-6-2019,16:3:42,40.31
1112,20-6-2019,16:3:44,40.31
1113,20-6-2019,16:3:45,40.31
1114,20-6-2019,16:3:47,40.31
1115,20-6-2019,16:3:49,40.31
1116,20-6-2019,16:3:51,40.31
1117,20-6-2019,16:3:53,40.31
1118,20-6-2019,16:3:54,40.31
1119,20-6-2019,16:3:56,40.31
1120,20-6-2019,16:3:58,40.38
1121,20-6-2019,16:4:0,40.38
1122,20-6-2019,16:4:2,40.38
1123,20-6-2019,16:4:3,40.38
1124,20-6-2019,16:4:5,40.38
1125,20-6-2019,16:4:7,40.38
1126,20-6-2019,16:4:9,40.38
1127,20-6-2019,16:4:11,40.38
1128,20-6-2019,16:4:12,40.38
1129,20-6-2019,16:4:14,40.38
1130,20-6-2019,16:4:16,40.38
1131,20-6-2019,16:4:18,40.38
1132,20-6-2019,16:4:20,40.44
1133,20-6-2019,16:4:21,40.44
1134,20-6-2019,16:4:23,40.44
1135,20-6-2019,16:4:25,40.44
1136,20-6-2019,16:4:27,40.44
1137,20-6-2019,16:4:29,40.44
1138,20-6-2019,16:4:31,40.44
1139,20-6-2019,16:4:32,40.44
1140,20-6-2019,16:4:34,40.44
1141,20-6-2019,16:4:36,40.44
1142,20-6-2019,16:4:38,40.44
1143,20-6-2019,16:4:40,40.44
1144,20-6-2019,16:4:41,40.44
1145,20-6-2019,16:4:43,40.44
1146,20-6-2019,16:4:45,40.5
1147,20-6-2019,16:4:47,40.5
1148,20-6-2019,16:4:49,40.5
1149,20-6-2019,16:4:50,40.5
1150,20-6-2019,16:4:52,40.5
1151,20-6-2019,16:4:54,40.5
1152,20-6-2019,16:4:56,40.5
1153,20-6-2019,16:4:58,40.56
1154,20-6-2019,16:4:59,40.56
1155,20-6-2019,16:5:1,40.56
1156,20-6-2019,16:5:3,40.56
1157,20-6-2019,16:5:5,40.56
1158,20-6-2019,16:5:7,40.56
1159,20-6-2019,16:5:8,40.56
1160,20-6-2019,16:5:10,40.63
1161,20-6-2019,16:5:12,40.63
1162,20-6-2019,16:5:14,40.63
1163,20-6-2019,16:5:16,40.63
1164,20-6-2019,16:5:17,40.63
1165,20-6-2019,16:5:19,40.63
1166,20-6-2019,16:5:21,40.63
1167,20-6-2019,16:5:23,40.63
1168,20-6-2019,16:5:25,40.69
1169,20-6-2019,16:5:27,40.69
1170,20-6-2019,16:5:28,40.69
1171,20-6-2019,16:5:30,40.69
1172,20-6-2019,16:5:32,40.69
1173,20-6-2019,16:5:34,40.69
1174,20-6-2019,16:5:36,40.69
1175,20-6-2019,16:5:37,40.69
1176,20-6-2019,16:5:39,40.75
1177,20-6-2019,16:5:41,40.69
1178,20-6-2019,16:5:43,40.75
1179,20-6-2019,16:5:45,40.75
1180,20-6-2019,16:5:46,40.75
1181,20-6-2019,16:5:48,40.69
1182,20-6-2019,16:5:50,40.75
1183,20-6-2019,16:5:52,40.75
1184,20-6-2019,16:5:54,40.75
1185,20-6-2019,16:5:55,40.75
1186,20-6-2019,16:5:57,40.75
1187,20-6-2019,16:5:59,40.75
1188,20-6-2019,16:6:1,40.75
1189,20-6-2019,16:6:3,40.75
1190,20-6-2019,16:6:5,40.75
1191,20-6-2019,16:6:6,40.75
1192,20-6-2019,16:6:8,40.75
1193,20-6-2019,16:6:10,40.75
1194,20-6-2019,16:6:12,40.75
1195,20-6-2019,16:6:14,40.75
1196,20-6-2019,16:6:15,40.75
1197,20-6-2019,16:6:17,40.75
1198,20-6-2019,16:6:19,40.75
1199,20-6-2019,16:6:21,40.81
1200,20-6-2019,16:6:23,40.75
1201,20-6-2019,16:6:24,40.81
1202,20-6-2019,16:6:26,40.75
1203,20-6-2019,16:6:28,40.75
1204,20-6-2019,16:6:30,40.75
1205,20-6-2019,16:6:32,40.81
1206,20-6-2019,16:6:33,40.81
1207,20-6-2019,16:6:35,40.81
1208,20-6-2019,16:6:37,40.81
1209,20-6-2019,16:6:39,40.81
1210,20-6-2019,16:6:41,40.75
1211,20-6-2019,16:6:42,40.81
1212,20-6-2019,16:6:44,40.75
1213,20-6-2019,16:6:46,40.75
1214,20-6-2019,16:6:48,40.75
1215,20-6-2019,16:6:50,40.75
1216,20-6-2019,16:6:52,40.75
1217,20-6-2019,16:6:53,40.75
1218,20-6-2019,16:6:55,40.75
1219,20-6-2019,16:6:57,40.75
1220,20-6-2019,16:6:59,40.75
1221,20-6-2019,16:7:1,40.75
1222,20-6-2019,16:7:2,40.75
1223,20-6-2019,16:7:4,40.75
1224,20-6-2019,16:7:6,40.75
1225,20-6-2019,16:7:8,40.75
1226,20-6-2019,16:7:10,40.81
1227,20-6-2019,16:7:11,40.81
1228,20-6-2019,16:7:13,40.81
1229,20-6-2019,16:7:15,40.75
1230,20-6-2019,16:7:17,40.81
1231,20-6-2019,16:7:19,40.81
1232,20-6-2019,16:7:20,40.81
1233,20-6-2019,16:7:22,40.81
1234,20-6-2019,16:7:24,40.81
1235,20-6-2019,16:7:26,40.81
1236,20-6-2019,16:7:28,40.81
1237,20-6-2019,16:7:29,40.81
1238,20-6-2019,16:7:31,40.81
1239,20-6-2019,16:7:33,40.81
1240,20-6-2019,16:7:35,40.81
1241,20-6-2019,16:7:37,40.81
1242,20-6-2019,16:7:39,40.81
1243,20-6-2019,16:7:40,40.81
1244,20-6-2019,16:7:42,40.81
1245,20-6-2019,16:7:44,40.81
1246,20-6-2019,16:7:46,40.81
1247,20-6-2019,16:7:48,40.81
1248,20-6-2019,16:7:49,40.81
1249,20-6-2019,16:7:51,40.81
1250,20-6-2019,16:7:53,40.81
1251,20-6-2019,16:7:55,40.81
1252,20-6-2019,16:7:57,40.81
1253,20-6-2019,16:7:58,40.81
1254,20-6-2019,16:8:0,40.81
1255,20-6-2019,16:8:2,40.81
1256,20-6-2019,16:8:4,40.81
1257,20-6-2019,16:8:6,40.81
1258,20-6-2019,16:8:7,40.81
1259,20-6-2019,16:8:9,40.81
1260,20-6-2019,16:8:11,40.81
1261,20-6-2019,16:8:13,40.81
1262,20-6-2019,16:8:15,40.88
1263,20-6-2019,16:8:16,40.88
1264,20-6-2019,16:8:18,40.88
1265,20-6-2019,16:8:20,40.88
1266,20-6-2019,16:8:22,40.88
1267,20-6-2019,16:8:24,40.88
1268,20-6-2019,16:8:25,40.88
1269,20-6-2019,16:8:27,40.88
1270,20-6-2019,16:8:29,40.88
1271,20-6-2019,16:8:31,40.88
1272,20-6-2019,16:8:33,40.88
1273,20-6-2019,16:8:35,40.88
1274,20-6-2019,16:8:36,40.88
1275,20-6-2019,16:8:38,40.88
1276,20-6-2019,16:8:40,40.88
1277,20-6-2019,16:8:42,40.88
1278,20-6-2019,16:8:44,40.94
1279,20-6-2019,16:8:45,40.94
1280,20-6-2019,16:8:47,40.94
1281,20-6-2019,16:8:49,40.88
1282,20-6-2019,16:8:51,40.94
1283,20-6-2019,16:8:53,40.94
1284,20-6-2019,16:8:54,40.94
1285,20-6-2019,16:8:56,40.94
1286,20-6-2019,16:8:58,40.94
1287,20-6-2019,16:9:0,40.94
1288,20-6-2019,16:9:2,40.94
1289,20-6-2019,16:9:3,40.88
1290,20-6-2019,16:9:5,40.94
1291,20-6-2019,16:9:7,40.94
1292,20-6-2019,16:9:9,40.94
1293,20-6-2019,16:9:11,40.94
1294,20-6-2019,16:9:12,40.94
1295,20-6-2019,16:9:14,40.94
1296,20-6-2019,16:9:16,40.94
1297,20-6-2019,16:9:18,40.94
1298,20-6-2019,16:9:20,40.94
1299,20-6-2019,16:9:22,40.94
1300,20-6-2019,16:9:23,40.94
1301,20-6-2019,16:9:25,40.94
1302,20-6-2019,16:9:27,40.94
1303,20-6-2019,16:9:29,40.94
1304,20-6-2019,16:9:31,40.94
1305,20-6-2019,16:9:32,40.94
1306,20-6-2019,16:9:34,40.94
1307,20-6-2019,16:9:36,40.94
1308,20-6-2019,16:9:38,40.94
1309,20-6-2019,16:9:40,40.94
1310,20-6-2019,16:9:41,40.94
1311,20-6-2019,16:9:43,40.94
1312,20-6-2019,16:9:45,40.94
1313,20-6-2019,16:9:47,41
1314,20-6-2019,16:9:49,40.94
1315,20-6-2019,16:9:50,40.94
1316,20-6-2019,16:9:52,41
1317,20-6-2019,16:9:54,41
1318,20-6-2019,16:9:56,41
1319,20-6-2019,16:9:58,41
1320,20-6-2019,16:10:0,41
1321,20-6-2019,16:10:1,41
1322,20-6-2019,16:10:3,41
1323,20-6-2019,16:10:5,41
1324,20-6-2019,16:10:7,41
1325,20-6-2019,16:10:9,41
1326,20-6-2019,16:10:10,41
1327,20-6-2019,16:10:12,41
1328,20-6-2019,16:10:14,41
1329,20-6-2019,16:10:16,41
1330,20-6-2019,16:10:18,41.06
1331,20-6-2019,16:10:19,41
1332,20-6-2019,16:10:21,41
1333,20-6-2019,16:10:23,41
1334,20-6-2019,16:10:25,41
1335,20-6-2019,16:10:27,41.06
1336,20-6-2019,16:10:28,41.06
1337,20-6-2019,16:10:30,41.06
1338,20-6-2019,16:10:32,41.06
1339,20-6-2019,16:10:34,41.06
1340,20-6-2019,16:10:36,41.06
1341,20-6-2019,16:10:37,41.06
1342,20-6-2019,16:10:39,41.06
1343,20-6-2019,16:10:41,41.06
1344,20-6-2019,16:10:43,41.06
1345,20-6-2019,16:10:45,41.06
1346,20-6-2019,16:10:47,41.06
1347,20-6-2019,16:10:48,41.13
1348,20-6-2019,16:10:50,41.13
1349,20-6-2019,16:10:52,41.13
1350,20-6-2019,16:10:54,41.13
1351,20-6-2019,16:10:56,41.13
1352,20-6-2019,16:10:57,41.13
1353,20-6-2019,16:10:59,41.13
1354,20-6-2019,16:11:1,41.19
1355,20-6-2019,16:11:3,41.19
1356,20-6-2019,16:11:5,41.19
1357,20-6-2019,16:11:6,41.19
1358,20-6-2019,16:11:8,41.19
1359,20-6-2019,16:11:10,41.19
1360,20-6-2019,16:11:12,41.25
1361,20-6-2019,16:11:14,41.25
1362,20-6-2019,16:11:15,41.25
1363,20-6-2019,16:11:17,41.25
1364,20-6-2019,16:11:19,41.25
